timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-25 19:43:52,IK but a cheesy one (exceptions) #Microsoft Visual Studio https://t.co/RpJP4iBbpT baby!! Vb dot Get a Net.....  Method: ToUpperLower?  Martin Luther King Iii #technology,b'MenAnothrPlanet',"['Microsoft', 'technology']",292
2020-10-25 19:41:14,Console wars Portrayed by #GameOfThrones    https://t.co/b2vR12o0a8  #PS5 #XboxSeriesX #Nintendo #PS4 #Xbox  #XboxOne #Sony #Microsoft #GodOfWarRagnarok #HaloInfinite #SpiderManMilesMorales #Playstation #TheLastofUsPartII,b'Averyx_YT',"['GameOfThrones', 'PS5', 'XboxSeriesX', 'Nintendo', 'PS4', 'Xbox', 'XboxOne', 'Sony', 'Microsoft', 'GodOfWarRagnarok', 'HaloInfinite', 'SpiderManMilesMorales', 'Playstation', 'TheLastofUsPartII']",562
2020-10-25 19:40:06,Take control of Windows 10 feature updates using these settings https://t.co/dloo4J3af0 #Microsoft #Software via @BleepinComputer https://t.co/w4vr5CeOzx,b'AcooEdi',"['Microsoft', 'Software']",455
2020-10-25 19:36:45,Everything you need to get YOUR Train the Trainer Certification at PrepMasters USA – Your #Microsoft Approved Online Training Course - https://t.co/D5gsEvdcEL https://t.co/zGH4gUUfjX Translated using #MicrosoftFlow,b'CSA_DVillamizar',"['Microsoft', 'MicrosoftFlow']",695
2020-10-25 19:34:12,Everything you need to get YOUR Train the Trainer Certification at PrepMasters USA – Your #Microsoft Approved Online Training Course - https://t.co/hHlcnus0xt https://t.co/bbAZN6VeIs,b'PrepMastersUSA',['Microsoft'],817
2020-10-25 19:33:19,#Genpact #IndiaOffice #Harassment #UnethicalHRpractices https://t.co/vEgoiwN2en Please Share !   #Accenture #Cognizant #infy #Wipro #TCS #IBM #microsoft @satyanadella @BillGates @JeffBezos @elonmusk #banking #5G #BigData #DataScientist #MachineLearning #AI #RPA #Hospitality https://t.co/MxEuw8HiDc,b'reachcsrini',"['Genpact', 'IndiaOffice', 'Harassment', 'UnethicalHRpractices', 'Accenture', 'Cognizant', 'infy', 'Wipro', 'TCS', 'IBM', 'microsoft', 'banking', '5G', 'BigData', 'DataScientist', 'MachineLearning', 'AI', 'RPA', 'Hospitality']",186
2020-10-25 19:30:40,"#Microsoft did some research. Now it's angry about what it found. ""In total, over 130 countries and jurisdictions have enacted privacy laws. Yet, one country has not done so yet: the United States."" #privacy https://t.co/ePlr762QVV",b'ggreenaz',"['Microsoft', 'privacy']",195
2020-10-25 19:28:33,"""How poetic if true"" @ChrisMatyszczyk chuckles on ZDNet about the US doing a terrible job on privacy and #dataprotection, saying oh well we're not worse than Russia. 🤷‍♀️So he's pointing out #Microsoft hypocrisy about an issue he thinks is funny or nonexistent? Huh?",b'whyJoe',"['dataprotection', 'Microsoft']",262
2020-10-25 19:27:30,I just entered to win some Xbox games from @Homie_Drew in his community giveaway. Make sure to enter here: https://t.co/nTJG5NS1hg #FreeCodeFridayContest #FreeCodeFriday #Xbox #XboxOne #Microsoft #Giveaway #WinItWednesday,b'SinInSanity',"['FreeCodeFridayContest', 'FreeCodeFriday', 'Xbox', 'XboxOne', 'Microsoft', 'Giveaway', 'WinItWednesday']",193
2020-10-25 19:26:41,Why It’s Important for #Trump to Win https://t.co/DZolecJZeQ #COVID19 #NWO #Microsoft #MAGA,b'TornadoNewsLink',"['Trump', 'COVID19', 'NWO', 'Microsoft', 'MAGA']",4818
