timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-22 20:21:12,@Surabees @TrumpStudents #CNN SUCKS!!,b'seanfulce22',['CNN'],7
2020-10-22 20:21:09,"#MeToobin in a nutshell, so everyone can understand.  #CNN @brianstelter  @conor64 https://t.co/TBTMsm2VNQ",b'mistergoodbytes',"['MeToobin', 'CNN']",12
2020-10-22 20:18:38,Hunter's Ex-Partner Confirms Joe #Biden Took Money Sanctioned by Communist Party for Influence | Armstrong Economics #CNN #FakeNews  #ABC #FakeNewsMedia  #NBC #FakeNewsMedia  #CBS #FakeNewsMedia @CNN  @ABC   @NBCNews   @CBSNews https://t.co/e1kwTVeTUO,b'hysterisk65',"['Biden', 'CNN', 'FakeNews', 'ABC', 'FakeNewsMedia', 'NBC', 'FakeNewsMedia', 'CBS', 'FakeNewsMedia']",606
2020-10-22 20:17:08,"Look, the VAST majority of all media is run/operated/owned by Leftists/Liberals (aka #fakenews) including 60 Minutes it's a proven fact. End of story... #foxnews #wsj #msnbc #cnn #nytimes #washingtonpost @60Minutes #60minutes #Trump2020 #MAGA https://t.co/ZhiKcpqMGk",b'BillyBlac',"['fakenews', 'foxnews', 'wsj', 'msnbc', 'cnn', 'nytimes', 'washingtonpost', '60minutes', 'Trump2020', 'MAGA']",2136
2020-10-22 20:16:03,$CLSH Brands  https://t.co/Q49ODrP3dp  #cannabis #marijuana #CBD #wsj #nytimes #business #reuters #IHub_StockPosts #forbes #marketwatch #cnn #bet #foxnews #latimes  #usatoday #realdonaldtrump #barronsonline #IBDinvestors #cnnmoneyinvest #Chicago #ESPN #WGN #Accredited #Investors https://t.co/Ro5oyUNapc,b'investorNPress',"['cannabis', 'marijuana', 'CBD', 'wsj', 'nytimes', 'business', 'reuters', 'IHub_StockPosts', 'forbes', 'marketwatch', 'cnn', 'bet', 'foxnews', 'latimes', 'usatoday', 'realdonaldtrump', 'barronsonline', 'IBDinvestors', 'cnnmoneyinvest', 'Chicago', 'ESPN', 'WGN', 'Accredited', 'Investors']",90474
2020-10-22 20:15:36,"OMG #cnn tells truth!   It’s terrible that we will lose #Rush, but in his declining health, he was at least able to finally get cnn to report at least one story truthfully https://t.co/39U39WrF2F",b'thunderemu',"['cnn', 'Rush']",79
2020-10-22 20:14:34,"Hunter Biden revelations roil 2020 race hours before Trump, Biden take debate stage  It’s a very small man who attacks someone’s children.  ⁦@realDonaldTrump⁩ IS A VERY SMALL MAN  #CNN #MSNBC #FoxNews ⁦@JoeBiden⁩  https://t.co/rAkNJWkbdu",b'mdkleinco',"['CNN', 'MSNBC', 'FoxNews']",92
2020-10-22 20:13:40,@SecBernhardt @WhiteHouse @realDonaldTrump @Interior Do you report this important work #CNN or are you like Dems and support it? #America #California,b'WolffWollis',"['CNN', 'America', 'California']",339
2020-10-22 20:13:36,"You're objectively a fake-fraud-hoax. All which mean the same, you're a PUNK. A weak, feckless stain of a man not worth my time. You're nothing. Unfit, unstable, incompetent, corrupt, a TRAITOR. Wrong for America. #AmericaOrTrump #BidenHarris2020 #MSNBC #FoxNews #CNN #Debates2020",b'DreamalityEnt',"['AmericaOrTrump', 'BidenHarris2020', 'MSNBC', 'FoxNews', 'CNN', 'Debates2020']",893
2020-10-22 20:13:32,@JeffreyToobin a simple 1 cent sticky note could've saved your career. #cnn,b'nknapple',['cnn'],183
2020-10-22 20:12:04,"It’s very concerning, I’ve lived in California all of my life the change that is occurring in this state is absolute appalling. I believe you will see a mass exodus of people leaving the entire state, it’s happening now in San Francisco #California #GavinNewsom #CNN #Fox https://t.co/5PZSBlPm0I",b'speardiane1',"['California', 'GavinNewsom', 'CNN', 'Fox']",65
2020-10-22 20:10:21,Reporters defend #CNN star @JeffreyToobin over Zoom masturbation and say we should ‘forget it' https://t.co/VXtoVO3odA,b'TheSunUS',['CNN'],4496
2020-10-22 20:09:59,“You never wrestle with a pig because you both get muddy and the pig likes it.” ~ @Bakari_Sellers just now with @jaketapper #CNN #Debates2020,b'PenelopeLuz425',"['CNN', 'Debates2020']",110
2020-10-22 20:09:58,#cnn fake Fucking news!,b'jason00351915',['cnn'],38
2020-10-22 20:09:39,"Biden tax plan gives $620 tax cut to middle class, new study says https://t.co/uog9ySIcGb #fox, #cnn, #ARLINGTON, #bbc #only #trending #facebook #tx. #breaking #for #latest #only, #dallas, #feed, #live #World #unbiased, #news, #students. #fort",b'tsbrenterprises',"['fox', 'cnn', 'ARLINGTON', 'bbc', 'only', 'trending', 'facebook', 'tx', 'breaking', 'for', 'latest', 'only', 'dallas', 'feed', 'live', 'World', 'unbiased', 'news', 'students', 'fort']",4411
2020-10-22 20:07:14,Oh so lets see #JoeBiden deny his laundering scheme with his business partner in the audience. I wonder if that’ll be enough evidence for the #FakeNewsMedia and the #Libtards?  @FoxNewsSunday @LesleyRStahl @60Minutes #CNN #MSNBC #Debates2020 @abbydphillip #CorruptJoeBiden https://t.co/L9PscZ3YT0,b'Massasoit1620',"['JoeBiden', 'FakeNewsMedia', 'Libtards', 'CNN', 'MSNBC', 'Debates2020', 'CorruptJoeBiden']",5610
2020-10-22 20:05:53,@EkuriGift @amandachinda_ Yo!you’re still not safe.They were singing that and waving the national flag and they were all killed....I weep for Nation.#prayerwalk #EndBadGovernmentinNIGERIA #CNN #bbcnews #BBC,b'rhitta05',"['prayerwalk', 'EndBadGovernmentinNIGERIA', 'CNN', 'bbcnews', 'BBC']",110
2020-10-22 20:03:41,Compare the news side-by-side to see who's telling the whole story. Comment on bias or under-reporting. Share to support an informed democracy. #news #politics #media #msnbc #cnn #fox - Compare more at https://t.co/OCTLN0v95U https://t.co/WZCQhsigwt,b'newscompare',"['news', 'politics', 'media', 'msnbc', 'cnn', 'fox']",2394
2020-10-22 20:03:31,But-but #CNN &amp; #MSNBC said...!!  How US really ranks globally with COVID-19 https://t.co/ANWWlIxLlD via @MailOnline #Morningjoe #Foxnews #MAGA @TuckerCarlson @seanhannity @ScottAdamsSays,b'sirjosephblowe',"['CNN', 'MSNBC', 'Morningjoe', 'Foxnews', 'MAGA']",102
2020-10-22 20:03:31,#msnbc #cnn #deadlinewh Maxwell 10 22 A https://t.co/G9bMscF1jE,b'4RealLeft',"['msnbc', 'cnn', 'deadlinewh']",4089
2020-10-22 20:03:21,@CNNnewsroom Chung also reported on Biden and his inherent dishonesty 30 yrs ago after he was forced to step down due to plagiarism and academic lies he told during the Democratic primaries. I’m sure @brikeilarcnn asked her about it. #CNN https://t.co/2XtcXHD22S,b'v_verite',['CNN'],929
2020-10-22 20:03:02,"$CLSH  Andrew Glashow, President and COO New Video 1 https://t.co/5c8TCoY88X  #cannabis #marijuana #CBD #wsj #nytimes #business #reuters #IHub_StockPosts #forbes #marketwatch #cnn #bet #foxnews #latimes #Crainschicago #usatoday #realdonaldtrump  #cnnmoneyinvest#ESPN #WGN https://t.co/eQGWRjokgp",b'dubaisend',"['cannabis', 'marijuana', 'CBD', 'wsj', 'nytimes', 'business', 'reuters', 'IHub_StockPosts', 'forbes', 'marketwatch', 'cnn', 'bet', 'foxnews', 'latimes', 'Crainschicago', 'usatoday', 'realdonaldtrump', 'WGN']",4117
2020-10-22 20:03:02,$CLSH Investor Information  https://t.co/peBXjCiDed  #cannabis #marijuana #CBD #wsj #nytimes #business #reuters #IHub_StockPosts #forbes #marketwatch #cnn #bet #foxnews #latimes #Crainschicago #usatoday #realdonaldtrump #barronsonline #IBDinvestors #cnnmoneyinvest #CBD #ESPN https://t.co/evSxMbCyHz,b'socialstartnow1',"['cannabis', 'marijuana', 'CBD', 'wsj', 'nytimes', 'business', 'reuters', 'IHub_StockPosts', 'forbes', 'marketwatch', 'cnn', 'bet', 'foxnews', 'latimes', 'Crainschicago', 'usatoday', 'realdonaldtrump', 'barronsonline', 'IBDinvestors', 'cnnmoneyinvest', 'CBD', 'ESPN']",98374
2020-10-22 20:02:34,$ALST PR https://t.co/mITIJ0trhD  #wsj #nytimes #business #reuters #IHub_StockPosts #forbes #marketwatch #cnn #bet #foxnews #latimes #Crainschicago #usatoday #realdonaldtrump #barronsonline #IBDinvestors #cnnmoneyinvest #ESPN #WGN #Accredited #Investors https://t.co/nCe301ChRz,b'socialstartnow1',"['wsj', 'nytimes', 'business', 'reuters', 'IHub_StockPosts', 'forbes', 'marketwatch', 'cnn', 'bet', 'foxnews', 'latimes', 'Crainschicago', 'usatoday', 'realdonaldtrump', 'barronsonline', 'IBDinvestors', 'cnnmoneyinvest', 'ESPN', 'WGN', 'Accredited', 'Investors']",98374
2020-10-22 20:02:23,#CNN #UN #USA #EU #BBC  Killing of innocent protestants 😔 https://t.co/Qo4iUs2EAC,b'DiegoJe44357684',"['CNN', 'UN', 'USA', 'EU', 'BBC']",0
2020-10-22 20:02:02,B4IPO biz Contact https://t.co/W5K77Bd3Dc #Accredited #Investors #wsj #nytimes #business #reuters #IHub_StockPosts #forbes #marketwatch #cnn #bet #foxnews #latimes #ESPN #usatoday #realdonaldtrump #barronsonline #London #Tokyo #Australia #Paris #Germany #cnnmoneyinvest #CBD https://t.co/ZE1hCCJbKu,b'B4Ipobiz',"['Accredited', 'Investors', 'wsj', 'nytimes', 'business', 'reuters', 'IHub_StockPosts', 'forbes', 'marketwatch', 'cnn', 'bet', 'foxnews', 'latimes', 'ESPN', 'usatoday', 'realdonaldtrump', 'barronsonline', 'London', 'Tokyo', 'Australia', 'Paris', 'Germany', 'cnnmoneyinvest', 'CBD']",2009
2020-10-22 20:01:33,Seems like a lot of people owe the &lt;i&gt;New York Post&lt;/i&gt; an apology https://t.co/JKHOEGjGUl #Election2020 #JoeBiden #Trump2020 #CNN #MSNBC #NBC #AdamSchiff #FoxNews,b'BayWest31',"['Election2020', 'JoeBiden', 'Trump2020', 'CNN', 'MSNBC', 'NBC', 'AdamSchiff', 'FoxNews']",2942
2020-10-22 20:00:52,"As Americans, we need to spiritually come together in prayer. We need to pray for our government, for our communities, and for our health during this pandemic. Now more than ever we must come together. https://t.co/hp2BF5AsYY #aframnews #prayer #God #CNN https://t.co/pXjfX69Uzi",b'AframNews',"['aframnews', 'prayer', 'God', 'CNN']",986
2020-10-22 20:00:31,@naomirwolf #COvote #AZvote #SCvote #ARvote #CTvote #DEvote #FLvote #HIvote #EFF #CAIR #youthvote #SierraClub #MediaMatters #ActBlue #CitizensForEthics #ACLU #GregPalast #CNN  DailyClout Citizens’ Page: 5G: Superfun Entertainment or Threat to Human Health? https://t.co/cVnOjhh36F,b'DailyClout',"['COvote', 'AZvote', 'SCvote', 'ARvote', 'CTvote', 'DEvote', 'FLvote', 'HIvote', 'EFF', 'CAIR', 'youthvote', 'SierraClub', 'MediaMatters', 'ActBlue', 'CitizensForEthics', 'ACLU', 'GregPalast', 'CNN']",3768
2020-10-22 19:59:36,"This is exactly what happened in lekkimassarce,where patriotic harmless citizens lifted us their flags and hands but were murdered by the military with open gun-fire #CNN #DonaldTrump #EndSARS @SavvyRinu @AishaYesufu @davido https://t.co/Bloe0aBXXU",b'djmu001',"['CNN', 'DonaldTrump', 'EndSARS']",2638
2020-10-22 19:58:34,Stop watching #cnn they fake,b'izxivv',['cnn'],659
2020-10-22 19:57:33,..@SenSchumer vs #Barrett. The old vs the young The stagnant vs the progressive. The complainer vs the doer. Time to go Chuck. #recallChuckSchumer #retire ur service is no longer needed. Time for the dead leaf to fall from the tree. #autumn #CNN #NBC #CBS #ABC #FOX #NYTimes,b'1776usafreedom',"['Barrett', 'recallChuckSchumer', 'retire', 'autumn', 'CNN', 'NBC', 'CBS', 'ABC', 'FOX', 'NYTimes']",2
2020-10-22 19:55:50,"@seanhannity He’s a rapist according to the testimony of the young woman working on his senate campaign!!! #cnn,@FoxNews,@HillaryClinton ,@JoeBiden ,@realdon",b'Michael99011386',['cnn'],1
2020-10-22 19:54:35,Trump’s Mission: Burn it down https://t.co/DgTNd4ZstS #FoxNews #CNN #MSNBC,b'cybergenica',"['FoxNews', 'CNN', 'MSNBC']",28414
2020-10-22 19:54:34,'No surprise' Russia and Iran want Trump out: National Security Adviser O'Brien https://t.co/yvnjhqIWUT #FoxNews #CNN #MSNBC,b'cybergenica',"['FoxNews', 'CNN', 'MSNBC']",28414
2020-10-22 19:54:32,"Hunter Biden revelations roil 2020 race hours before Trump, Biden take debate stage https://t.co/BL9Vbx7yqz #FoxNews #CNN #MSNBC",b'cybergenica',"['FoxNews', 'CNN', 'MSNBC']",28414
2020-10-22 19:54:30,First lady Melania Trump back to traveling after coronavirus diagnosis https://t.co/HLXXnDReCd #FoxNews #CNN #MSNBC,b'cybergenica',"['FoxNews', 'CNN', 'MSNBC']",28414
2020-10-22 19:52:43,I'm a good photographer and web developer. I am willing to leave Nigeria this minute to any country as long as any interested person or company is ready to invite me. I can even work for you 3yrs free. #EndSARS #CNN #davido #JobSearch,b'webgod30',"['EndSARS', 'CNN', 'davido', 'JobSearch']",553
2020-10-22 19:52:03,For real #BadgovernmentinNigeria #EndSARS #CNN #BBC #NigerianYouths https://t.co/5IAo68o3fR,b'AramideAbike',"['BadgovernmentinNigeria', 'EndSARS', 'CNN', 'BBC', 'NigerianYouths']",135
2020-10-22 19:50:32,"Please excuse my ... but @DonLemon, you're a putz ! #CNN Host #DonLemon Says Trump Supporters Are Selfish For Not Wanting To Pay More Taxes https://t.co/AUBmYWwtif via @TPInsidr",b'StevesGulf_com',"['CNN', 'DonLemon']",1788
2020-10-22 19:50:23,A fourth-grader walked to school to use its WiFi because he didn't have internet at home #News #Technology #CNN #Facebook #NewMexico #TheRoswellIndependentSchoolDistrict #Endecott #GoFundMe #Jonathon #AngelEndecott #Roswell https://t.co/L9N739uoJj,b'thenewshooked',"['News', 'Technology', 'CNN', 'Facebook', 'NewMexico', 'TheRoswellIndependentSchoolDistrict', 'Endecott', 'GoFundMe', 'Jonathon', 'AngelEndecott', 'Roswell']",1664
2020-10-22 19:50:12,This lady is blinded. #Barrett is not racist. Rather she should ask why @SpeakerPelosi refuses to give instant $1200 stimulus checks. Why #Seattle was taken hostage by #Antifa aint no city of love  Look at the homeless downtown. The high cost of living  High taxation #CNN #FOX. https://t.co/UtmrZ7fAAa,b'1776usafreedom',"['Barrett', 'Seattle', 'Antifa', 'CNN', 'FOX']",2
