timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-27 21:14:33,Video Attached. these matches are Not working lokomotiv-moskva-vs-bayern-munich monchengladbach-vs-real-madrid liverpool-vs-midtjylland marseille-vs-manchester-city  @npsingh90 @001Danish @Sony @SonyPictures @SonyLiv @SonyLivHelps #SonyLiv #Sony https://t.co/DtHUUSsCFI,b'RoyDsou77395802',"['SonyLiv', 'Sony']",12
2020-10-27 21:10:05,#News #Sony Can Bose unseat Sony as the ANC top dog with its new QC Earbuds? https://t.co/02tlvaULAQ https://t.co/lg0pow2KRI,b'aivanet',"['News', 'Sony']",402
2020-10-27 21:05:03,Astro's Playroom Is Absolutely Stuffed with PlayStation Easter Eggs https://t.co/5juw6GHfJo #Repost #Sony #PS5 #AstrosPlayroom https://t.co/qO0Jal9VDw,b'pushsquare',"['Repost', 'Sony', 'PS5', 'AstrosPlayroom']",47262
2020-10-27 21:05:02,Site News: We Have a PS5 https://t.co/4S5gxC8qs4 #Repost #Sony #PS5 #SiteNews #Features https://t.co/pApwgAxZ9e,b'pushsquare',"['Repost', 'Sony', 'PS5', 'SiteNews', 'Features']",47262
2020-10-27 21:02:49,I'm now streaming on Twitch! Playing #Alien: Isolation https://t.co/X1ruRz6O6V #PS4 #PlayStation #Sony #TeamB42 @GameStreamTeam @TwitchSharer @Retweet_Twitch @HyperRTs @TwitchSharing @TwitchRaid @ShoutGamers,b'TryingScotsman',"['Alien', 'PS4', 'PlayStation', 'Sony', 'TeamB42']",1007
2020-10-27 21:00:00,Some of the new Playstation 5 launch titles include - #DevilMayCry5 #AssassinsCreedValhalla #Astros #Fortnite #MortalKombat11 etc. Which will you be purchasing? #vote here -  https://t.co/u87Lfz6c8x  #PlayStation5 #Sony #weeabuds #games #vote https://t.co/zqnazLbGYZ,b'weeabuds',"['DevilMayCry5', 'AssassinsCreedValhalla', 'Astros', 'Fortnite', 'MortalKombat11', 'vote', 'PlayStation5', 'Sony', 'weeabuds', 'games', 'vote']",7
2020-10-27 21:00:00,"PS5 Size vs Xbox Series X/S, PS4, PS4 Pro And More – Sony’s New Console Is A Beast https://t.co/xdXTzHStYo #PS5 #PS4 #PS4Pro #XboxSeriesX #Size #Comparison #Sony #News https://t.co/n0NUkoA4sx",b'PSUdotcom',"['PS5', 'PS4', 'PS4Pro', 'XboxSeriesX', 'Size', 'Comparison', 'Sony', 'News']",35418
2020-10-27 20:46:35,@louisde2 @MatthewACherry @Sony @SonyPictures @MarvelStudios @Marvel  @palakspatel @chrizmillr @asadayaz @RobertIger @philiplord   Call Shawn Naim @ A3 Artists🙏🏾 #milesmorales #SpiderMan #Sony #marvel https://t.co/R5N1gg4pWx,b'KingJOE_3',"['milesmorales', 'SpiderMan', 'Sony', 'marvel']",257
2020-10-27 20:45:00,Astro’s Playroom PS5 Previews And Gameplay Highlight A True Next-Gen Showcase https://t.co/zz6eTqtzzd #AstrosPlayroom #Sony #PS5 #DualSense #Preview #Gameplay https://t.co/VXE1uN38kq,b'PSUdotcom',"['AstrosPlayroom', 'Sony', 'PS5', 'DualSense', 'Preview', 'Gameplay']",35418
2020-10-27 20:43:31,"God of War on PS5 will run in ""up to 60FPS"" #godofwar #ps5 #60fps #ps4 #sony #sonysantamonica https://t.co/aeDNvaDTRX via @joyfreakcom",b'joyfreakcom',"['godofwar', 'ps5', '60fps', 'ps4', 'sony', 'sonysantamonica']",2995
2020-10-27 20:42:04,"Destruction AllStars delayed to February 2021, free with PS Plus #destructionallstars #ps5 #sony #psplus https://t.co/YzLiu92IPU via @joyfreakcom",b'joyfreakcom',"['destructionallstars', 'ps5', 'sony', 'psplus']",2995
2020-10-27 20:35:02,Astro's Playroom Previews Suggest a Great Showcase of PS5's Key Features https://t.co/csj4zZdSN0 #Repost #Sony #PS5 #AstrosPlayroom https://t.co/Ou7LNX9Fvt,b'pushsquare',"['Repost', 'Sony', 'PS5', 'AstrosPlayroom']",47262
2020-10-27 20:30:42,Xbox Series X VS Nintendo Unlimited VS Play Station 5 #XboxSeriesX #PS5 #NintendoUnlimited #Microsoft #Sony #Nintendo #NintendoSwitch #PlayStation5 #Xbox https://t.co/TYT9DfIZTn,b'AbdielXdball',"['XboxSeriesX', 'PS5', 'NintendoUnlimited', 'Microsoft', 'Sony', 'Nintendo', 'NintendoSwitch', 'PlayStation5', 'Xbox']",1
2020-10-27 20:30:04,YAAAAYYYYY !!! We just reached a total of 100 views on Twitch. Thank you everyone who watched and hope we grow bigger every day.   #Twitch #twitchtv #twitchstreamer #Borderlands3 #Borderlands #ps4 #Playstation #Sony https://t.co/IMgdsQ9GBK,b'CouplessT',"['Twitch', 'twitchtv', 'twitchstreamer', 'Borderlands3', 'Borderlands', 'ps4', 'Playstation', 'Sony']",0
