timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-23 23:08:27,"For a virus with a 99.8% recovery rate. 🙄 Are we all done with the mask bullshoot, America? #scamdemic  #CNN #MSNBC #MI #MN #PA #NY #RachelMaddow #Friday #FridayThoughts #FridayVibes https://t.co/300eD6MTZp https://t.co/HDexnjXJxg",b'Chris11962',"['scamdemic', 'CNN', 'MSNBC', 'MI', 'MN', 'PA', 'NY', 'RachelMaddow', 'Friday', 'FridayThoughts', 'FridayVibes']",55910
2020-10-23 23:08:16,83k Covid19 cases today in the US.  #CNN,b'Cynical_Gent',['CNN'],12
2020-10-23 23:06:12,"Black Lives matter until it is Africans, then the whole world develop hearing difficulties. #EndSARS #EndPoliceBrutality #LekkiMassacre #cnn",b'ThelmaOfficial_',"['EndSARS', 'EndPoliceBrutality', 'LekkiMassacre', 'cnn']",6376
2020-10-23 23:05:27,Compare the news side-by-side to see who's telling the whole story. Comment on bias or under-reporting. Share to support an informed democracy. #news #politics #media #msnbc #cnn #fox - Compare more at https://t.co/OCTLN0v95U https://t.co/wfk2QAAn4F,b'newscompare',"['news', 'politics', 'media', 'msnbc', 'cnn', 'fox']",2393
2020-10-23 23:05:03,"@MailOnline not, I am #German. I said there is no way a #German family would name their son #Israel unless they're hiding something. One week later, he was spreading nasty rumors about me. #Hebrew individuals who are not proud of who they are, should be buried alive! #Trump #CNN #NYTimes",b'BinAshry',"['German', 'German', 'Israel', 'Hebrew', 'Trump', 'CNN', 'NYTimes']",60
2020-10-23 23:04:16,"I want these people fired wolf blitzer, mohsen (moses) hajiha, natasha chen, frank luntz, kristen soltis anderson, #realdonaldtrump #dnc #rnc #abc #cbs #nbc #msnbc #foxnews #foxbusiness #cnn #cnni @hlntv #business",b'AlexRastegar63',"['realdonaldtrump', 'dnc', 'rnc', 'abc', 'cbs', 'nbc', 'msnbc', 'foxnews', 'foxbusiness', 'cnn', 'cnni', 'business']",793
2020-10-23 23:03:57,#Arizona Democrat Senate Candidate #MarkKelly's Yearbook Shows Him Dressed As Adolf Hitler. https://t.co/w5vyZOv6ju #foxnews #msnbc #cnn #nytimes #politico #washingtonpost #joebiden #Phoenix,b'BillyBlac',"['Arizona', 'MarkKelly', 'foxnews', 'msnbc', 'cnn', 'nytimes', 'politico', 'washingtonpost', 'joebiden', 'Phoenix']",2134
2020-10-23 23:02:59,Fascist Cuomo brings together Muslims and Jews to agreement on his policies. Muslim Group Says Cuomo Is ‘Targeting And Unjustly Blaming’ Jewish Communities For Coronavirus Spread https://t.co/jSG6YqNThI via @dailycaller #gop #dnc #cnn #ABC  #CBS  #NBC #NeverBiden #LincolnProject,b'BobHo31971183',"['gop', 'dnc', 'cnn', 'ABC', 'CBS', 'NBC', 'NeverBiden', 'LincolnProject']",2
2020-10-23 23:02:54,Have to tweet this #CNN report...   https://t.co/7jC3LdTOUe,b'thaminda19',['CNN'],548
2020-10-23 22:57:49,"#CNN's @CNNSitRoom with @wolfblitzer, it's great to see @Phil_Mattingly operating ""The Wall"" tonight, because we thought that job was exclusively managed by @JohnKingCNN, so great job Phil, we now have two ""The Wall"" analysts/operators. https://t.co/LbQqKx9PVb",b'FoluwaRewane',['CNN'],486
2020-10-23 22:56:34,Biden can’t “Build Back Better”. The only thing Biden is building is his bank account! #MAGA2020 #Trump2020 #ABC #CNN #CBS #MSNBC #MSNBC2020     #NBC #CNBC #OANN #NPR,b'BernieDombrosky',"['MAGA2020', 'Trump2020', 'ABC', 'CNN', 'CBS', 'MSNBC', 'MSNBC2020', 'NBC', 'CNBC', 'OANN', 'NPR']",40
2020-10-23 22:56:18,#abc #cbs #nbc #cnn #msnbc Why the fuck don’t you report this? You only care about #ratings and reporting on a #horserace.  2 out of every 1400 Americans are dead. Do the math. #oligarchy #TrumpIsNotAmerica https://t.co/ezuD45lpxd,b'ummreeaallllyyy',"['abc', 'cbs', 'nbc', 'cnn', 'msnbc', 'ratings', 'horserace', 'oligarchy', 'TrumpIsNotAmerica']",1883
2020-10-23 22:54:23,"President Trump Shows Signs of a Potential Comeback, FOX News Dominates with Debate Coverage - The TV Ratings Guide https://t.co/xYViJN0JlR  #Debates2020 #FOXNews #Trump #Biden #ElectionDay #Election2020 #CNN #MSNBC #MSNBC2020",b'tvratingsguide',"['Debates2020', 'FOXNews', 'Trump', 'Biden', 'ElectionDay', 'Election2020', 'CNN', 'MSNBC', 'MSNBC2020']",566
2020-10-23 22:54:18,Biden can’t “Build Back Better”. The only thing Biden is building is his bank account! #MAGA2020 #Trump2020 #ABC #CNN #CBS #MSNBC #MSNBC2020     #NBC #CNBC #OANN #NPR https://t.co/5XSNARVE9u,b'BernieDombrosky',"['MAGA2020', 'Trump2020', 'ABC', 'CNN', 'CBS', 'MSNBC', 'MSNBC2020', 'NBC', 'CNBC', 'OANN', 'NPR']",40
2020-10-23 22:52:29,Biden can’t “Build Back Better”. The only thing Biden is building is his bank account! #MAGA2020 #Trump2020 #ABC #CNN #CBS #MSNBC #MSNBC2020    #NBC #CNBC #OANN #NPR https://t.co/ZUhSh7hBDc,b'BernieDombrosky',"['MAGA2020', 'Trump2020', 'ABC', 'CNN', 'CBS', 'MSNBC', 'MSNBC2020', 'NBC', 'CNBC', 'OANN', 'NPR']",40
2020-10-23 22:50:11,America's longest flight is back  Here's a little holiday cheer: Hawaii is opening back up.  https://t.co/ZJfyB1IfGG  #CNN https://t.co/v1I1otR85f,b'NEWSWORLD555',['CNN'],1461
2020-10-23 22:50:06,Never ever will see this on #Fox or #MainstreamTV #CNN #NBC #CBS #ABC #MSNBC https://t.co/2lXSHTaXQq,b'MarciaCuccaro',"['Fox', 'MainstreamTV', 'CNN', 'NBC', 'CBS', 'ABC', 'MSNBC']",58
